# Temperature 	 Temp_diff 	 Eng_diff 	 Heat_cap 	
1.330118 	 0.000000 	 0.000000 	 -nan 	 30.660584 
1.330118 	 0.614124 	 58.034690 	 47.250000 	 60.901125 
1.944242 	 1.396866 	 132.003821 	 47.250000 	 90.383748 
3.341108 	 1.368648 	 129.337247 	 47.250000 	 118.873455 
4.709756 	 1.043777 	 98.636905 	 47.250000 	 146.270251 
5.753532 	 0.691214 	 65.319741 	 47.250000 	 172.577175 
6.444747 	 0.469914 	 44.406906 	 47.250000 	 197.870101 
6.914661 	 0.372322 	 35.184459 	 47.250000 	 222.282652 
7.286983 	 0.311013 	 29.390704 	 47.250000 	 245.995490 
7.597996 	 0.250931 	 23.713023 	 47.250000 	 269.215970 
7.848928 	 0.146066 	 13.803271 	 47.250000 	 292.147452 
7.994994 	 -0.216607 	 -20.469330 	 47.250000 	 314.959923 
7.778387 	 -1.408702 	 -133.122366 	 47.250000 	 337.772856 
6.369685 	 -1.920467 	 -181.484164 	 47.250000 	 360.651129 
4.449218 	 0.440200 	 41.598921 	 47.250000 	 383.604902 
4.889418 	 0.724030 	 68.420878 	 47.250000 	 406.616294 
5.613448 	 0.113951 	 10.768367 	 47.250000 	 429.684978 
5.727399 	 0.111919 	 10.576324 	 47.250000 	 452.838322 
5.839318 	 0.090253 	 8.528899 	 47.250000 	 476.090344 
5.929571 	 -0.653864 	 -61.790131 	 47.250000 	 499.393801 
5.275707 	 -0.488087 	 -46.124230 	 47.250000 	 522.656436 
4.787620 	 0.619819 	 58.572904 	 47.250000 	 545.791582 
5.407439 	 0.933032 	 88.171561 	 47.250000 	 568.755969 
6.340471 	 0.699616 	 66.113704 	 47.250000 	 591.569052 
7.040087 	 0.165543 	 15.643850 	 47.250000 	 614.290878 
7.205631 	 -0.237112 	 -22.407127 	 47.250000 	 636.982196 
6.968518 	 -0.287247 	 -27.144830 	 47.250000 	 659.680592 
6.681271 	 -0.671870 	 -63.491712 	 47.250000 	 682.394443 
6.009401 	 -0.456634 	 -43.151891 	 47.250000 	 705.116907 
5.552768 	 0.257400 	 24.324305 	 47.250000 	 727.848805 
5.810168 	 0.508095 	 48.014940 	 47.250000 	 750.594253 
6.318262 	 0.038183 	 3.608247 	 47.250000 	 773.347947 
6.356445 	 -0.124366 	 -11.752625 	 47.250000 	 796.093073 
6.232078 	 0.209368 	 19.785321 	 47.250000 	 818.798156 
6.441447 	 0.272163 	 25.719413 	 47.250000 	 841.443094 
6.713610 	 0.073716 	 6.966159 	 47.250000 	 864.040073 
6.787326 	 -0.558042 	 -52.734946 	 47.250000 	 886.609368 
6.229284 	 -0.020799 	 -1.965506 	 47.250000 	 909.169438 
6.208485 	 0.282504 	 26.696637 	 47.250000 	 931.741526 
6.490989 	 0.533188 	 50.386269 	 47.250000 	 954.341791 
7.024177 	 -0.196771 	 -18.594838 	 47.250000 	 976.972798 
6.827407 	 -0.624166 	 -58.983717 	 47.250000 	 999.624356 
6.203240 	 0.068983 	 6.518865 	 47.250000 	 1022.290934 
6.272223 	 0.131952 	 12.469427 	 47.250000 	 1044.978475 
6.404175 	 0.171680 	 16.223756 	 47.250000 	 1067.688107 
6.575855 	 -0.273666 	 -25.861479 	 47.250000 	 1090.401593 
6.302188 	 -0.216926 	 -20.499476 	 47.250000 	 1113.098741 
6.085262 	 0.096806 	 9.148162 	 47.250000 	 1135.778766 
6.182068 	 0.053429 	 5.049082 	 47.250000 	 1158.445149 
6.235498 	 0.016473 	 1.556727 	 47.250000 	 1181.087953 
6.251971 	 -0.045705 	 -4.319161 	 47.250000 	 1203.694482 
6.206266 	 0.007088 	 0.669820 	 47.250000 	 1226.269693 
6.213354 	 0.017909 	 1.692390 	 47.250000 	 1248.829110 
6.231263 	 -0.498823 	 -47.138766 	 47.250000 	 1271.373967 
5.732440 	 -0.076494 	 -7.228697 	 47.250000 	 1293.900156 
5.655946 	 0.007064 	 0.667552 	 47.250000 	 1316.417106 
5.663010 	 0.063545 	 6.004982 	 47.250000 	 1338.941101 
5.726554 	 0.023303 	 2.202088 	 47.250000 	 1361.482730 
5.749857 	 -0.137376 	 -12.982037 	 47.250000 	 1384.044972 
5.612481 	 0.065397 	 6.180050 	 47.250000 	 1406.627735 
5.677878 	 0.314825 	 29.750960 	 47.250000 	 1429.227883 
5.992703 	 0.205922 	 19.459675 	 47.250000 	 1451.836573 
6.198626 	 0.102020 	 9.640855 	 47.250000 	 1474.440032 
6.300645 	 0.349355 	 33.014030 	 47.250000 	 1497.028844 
6.650000 	 0.331617 	 31.337761 	 47.250000 	 1519.602411 
6.981617 	 -0.106837 	 -10.096059 	 47.250000 	 1542.160747 
6.874780 	 -0.024680 	 -2.332276 	 47.250000 	 1564.702679 
6.850100 	 -0.283556 	 -26.796039 	 47.250000 	 1587.231049 
6.566544 	 -0.132759 	 -12.545680 	 47.250000 	 1609.751930 
6.433785 	 -0.355830 	 -33.625970 	 47.250000 	 1632.263160 
6.077955 	 -0.409375 	 -38.685968 	 47.250000 	 1654.744841 
5.668580 	 0.347145 	 32.805248 	 47.250000 	 1677.176437 
6.015725 	 0.049867 	 4.712468 	 47.250000 	 1699.558431 
6.065593 	 -0.107827 	 -10.189617 	 47.250000 	 1721.911283 
5.957766 	 0.479743 	 45.335745 	 47.250000 	 1744.265720 
6.437509 	 0.301511 	 28.492829 	 47.250000 	 1766.638870 
6.739021 	 -0.750669 	 -70.938176 	 47.250000 	 1789.018635 
5.988352 	 -0.944482 	 -89.253525 	 47.250000 	 1811.394397 
5.043870 	 0.113178 	 10.695300 	 47.250000 	 1833.775594 
5.157048 	 0.271309 	 25.638690 	 47.250000 	 1856.174071 
5.428357 	 0.448795 	 42.411093 	 47.250000 	 1878.599510 
5.877152 	 0.355116 	 33.558476 	 47.250000 	 1901.058973 
6.232268 	 0.032968 	 3.115481 	 47.250000 	 1923.543617 
6.265236 	 -0.542682 	 -51.283450 	 47.250000 	 1946.027562 
5.722554 	 0.112748 	 10.654675 	 47.250000 	 1968.487679 
